Category,Currency,Price,Area(m2),Rooms,Municipality,Province,Date,DOP/USD rate
apartment,USD,"375,000",360,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"570,000",340,4,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"68,900",45,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"265,000",131,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"225,000",256,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"345,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"525,000",230,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"145,000",247,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"120,135",145,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,"8,700,000",178,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"5,900,000",267,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"290,000",225,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"250,000",340,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"121,000",108,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"131,000",1,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"34,000",43,1,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
apartment,USD,"180,000",145,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"295,365",170,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"460,000",143,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"155,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"260,000",150,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"700,000",250,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,"4,500,000",92,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"550,000",234,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"155,000",105,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"128,000",154,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"290,000",345,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"240,000",177,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"520,000",353,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"2,750,000",124,3,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
apartment,DOP,"8,500,000",1,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"135,000",118,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"205,000",185,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"350,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"259,000",205,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"308,000",185,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"750,000",1,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"187,000",196,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,DOP,"14,500,000",265,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"340,000",390,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"168,000",143,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"250,000",84,1,,La Romana,2020-11-25,58.15
apartment,DOP,"4,400,000",115,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"199,000",119,2,Metro Country Club,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"174,000",145,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"186,500",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"250,000",1,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"315,000",275,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"480,000",167,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"135,000",120,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"1,000,000",330,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"320,000",190,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"250,000",1,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"205,000",220,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"340,000",201,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"98,600",72,1,,La Romana,2020-11-25,58.15
apartment,DOP,"2,850,000",130,3,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,"900,000",753,6,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"155,805",70,1,,La Romana,2020-11-25,58.15
apartment,DOP,"9,000,000",180,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"135,000",140,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"150,000",1,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"62,900",95,3,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,"56,300",95,3,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,"56,000",157,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,"5,200,000",205,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"65,000",1,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"235,000",228,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"103,000",85,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"330,000",390,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"120,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"850,000",250,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"333,000",170,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"286,368",125,2,,La Romana,2020-11-25,58.15
apartment,USD,"125,000",1,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"98,400",1,,Las Terrenas,Samaná,2020-11-25,58.15
apartment,USD,"240,000",1,2,Guavaberry Country Club,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"550,000",220,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"240,000",130,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"430,000",1,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"395,000",1,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"305,000",94,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"190,000",110,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"122,850",94,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"495,000",95,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"258,000",122,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"57,000",70,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,"2,800,000",97,3,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"167,500",140,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"190,000",85,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"600,000",492,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,DOP,"6,500,000",150,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"164,000",198,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"91,395",67,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"170,000",145,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"200,000",250,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"380,000",342,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"150,000",78,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"750,000",332,3,Las Terrenas,Samaná,2020-11-25,58.15
apartment,USD,"145,000",100,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"270,000",138,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"481,450",327,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"271,500",155,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"126,000",72,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"172,000",109,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"238,680",120,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"469,000",407,4,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"67,000",82,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"460,000",142,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"380,000",201,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"64,700",74,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"91,000",70,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"187,000",198,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"55,500",55,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"475,000",400,4,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"288,000",201,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"400,000",194,3,,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"600,000",492,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"350,000",190,3,Juan Dolio,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,DOP,"2,900,000",84,3,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
apartment,USD,"41,000",43,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"277,000",175,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"253,000",175,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"193,200",161,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"180,000",198,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"570,000",275,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"250,000","20,384",3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"202,000",222,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"155,000",141,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"220,000",120,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"285,000","19,267",3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"340,000",175,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"172,900",133,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"94,900",73,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"360,000",170,3,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"168,750",125,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"600,000",492,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"210,000",123,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"290,000",215,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"142,500",126,2,,La Romana,2020-11-25,58.15
apartment,USD,"165,000",128,2,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"310,000",103,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"78,000",62,1,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"130,000",160,4,Medicina 00,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"184,000",140,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"225,000",154,3,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"250,000",164,2,,San Pedro De Macorís,2020-11-25,58.15
apartment,USD,"600,000",492,4,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
apartment,USD,"150,000",126,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"150,000",126,2,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"130,000",70,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
