Category,Currency,Price,Area(m2),Rooms,Municipality,Province,Date,DOP/USD rate
commercial building,USD,1300000.0,942.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1300000.0,942.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,5800000.0,300.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,1150000.0,942.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,36000.0,521.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,7000000.0,100.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,1545750.0,1717.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,400000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,900.0,1717.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,9500000.0,340.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1200000.0,202.5,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,1150000.0,65.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1650000.0,900.0,,Boca Chica,Santo Domingo,2020-11-25,58.15
commercial building,USD,199000.0,39.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,3500000.0,40.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,4000000.0,87.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,4500000.0,278.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,9800000.0,484.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,455000.0,1417.0,,Tulio Manuel Cestero 1,San Cristóbal,2020-11-25,58.15
commercial building,DOP,1900000.0,100.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2600000.0,756.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,450000.0,400.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,186000.0,334.0,,Esperanza,Valverde,2020-11-25,58.15
commercial building,DOP,2400000.0,42.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,38000000.0,550.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,200000.0,300.0,,Cambita Garabito,San Cristóbal,2020-11-25,58.15
commercial building,USD,10500000.0,9732.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,9000000.0,3000.0,,Santa Cruz De Barahona,Barahona,2020-11-25,58.15
commercial building,USD,900000.0,500.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,9000000.0,300.0,,Bajos De Haina,San Cristóbal,2020-11-25,58.15
commercial building,USD,1151000.0,1689.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,20000000.0,860.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,84980.0,42.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,1300000.0,900.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,100000.0,49.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,1523600.0,23.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,17000000.0,877.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,9600000.0,686.0,,Licey Al Medio,Santiago,2020-11-25,58.15
commercial building,USD,1950000.0,594.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,15000000.0,124.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,5600000.0,150.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,440000.0,899.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,49950.0,33.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,1150000.0,1100.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1513200.0,800.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,22000000.0,858.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,550000.0,1000.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,525000.0,750.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,500000.0,500.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,20000000.0,735.0,,Bajos De Haina,San Cristóbal,2020-11-25,58.15
commercial building,DOP,15000000.0,257.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,30000000.0,2500.0,,Imbert,Puerto Plata,2020-11-25,58.15
commercial building,DOP,18750000.0,1400.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,7500000.0,300.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,84980.0,42.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,730000.0,203.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,360000.0,108.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,5890000.0,62.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,1000000.0,50.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,17000000.0,877.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,400000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,9000000.0,3000.0,,Santa Cruz De Barahona,Barahona,2020-11-25,58.15
commercial building,DOP,2750000.0,300.0,,Nizao,Peravia,2020-11-25,58.15
commercial building,DOP,20000000.0,778.0,,Principal 13,San Pedro De Macorís,2020-11-25,58.15
commercial building,USD,1250000.0,800.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,650000.0,80.0,,Principal  8,San José De Ocoa,2020-11-25,58.15
commercial building,DOP,4500000.0,278.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,25000000.0,637.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,37700.0,29.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,147000.0,216.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,245000.0,263.0,,Nagua,María Trinidad Sánchez,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,612000.0,240.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,22500000.0,887.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,500000.0,750.0,,Azua De Compostela,Azua,2020-11-25,58.15
commercial building,DOP,7700000.0,150.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,726500.0,500.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,2000000.0,769.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,17000000.0,877.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,400000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,125000.0,46.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1513200.0,800.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,650000.0,624.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1100000.0,300.0,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,726500.0,500.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,400000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,405000.0,450.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,38000000.0,1212.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,70000.0,35.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1150000.0,1988.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1150000.0,1988.0,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,400000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,400000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,325000.0,300.0,,Avenida Santa Rosa 22000,La Romana,2020-11-25,58.15
commercial building,DOP,187475.0,166.5,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,49950.0,33.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,1150000.0,198.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,12000.0,10000.0,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,DOP,22500000.0,887.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,500000.0,204.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,46728.0,38.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,38000000.0,1212.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,22500000.0,887.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,700000.0,100.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,650000.0,470.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,38000000.0,1212.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,500000.0,204.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,110000.0,45.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,9500000.0,700.0,,Licey Al Medio,Santiago,2020-11-25,58.15
commercial building,USD,245000.0,236.0,,Nagua,María Trinidad Sánchez,2020-11-25,58.15
commercial building,USD,580000.0,1518.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,650000.0,400.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000000.0,1232.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,600000.0,540.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,2550000.0,30.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,84500.0,52.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,550000.0,750.0,,Santa Bárbara De Samaná,Samaná,2020-11-25,58.15
commercial building,USD,20000.0,500.0,,San Felipe De Puerto Plata,Puerto Plata,2020-11-25,58.15
commercial building,DOP,1000000.0,65.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,84500.0,52.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,30000000.0,1000.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1300000.0,550.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,380000.0,180.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,84500.0,52.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,3500000.0,75.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1098000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,495000.0,400.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,147000.0,216.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,8500000.0,100.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,2400000.0,67.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,530000.0,412.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,600000.0,1518.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,2700000.0,33.0,,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
commercial building,USD,140000.0,125.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,135000.0,75.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,535000.0,305.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,135000.0,75.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,800000.0,3021.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,430000.0,250.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,5000000.0,114.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,600000.0,1518.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,580000.0,1518.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,49950.0,33.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,11500000.0,300.0,,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
commercial building,USD,3000000.0,187.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,17000000.0,573.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,30000000.0,1200.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,7500000.0,241.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,300000.0,500.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,600000.0,1500.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,8500000.0,550.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,53000000.0,2950.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,3000000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1000000.0,50.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,9800000.0,484.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,465000.0,155.0,,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,140000.0,30.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,278000.0,1851.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1850000.0,74.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1200000.0,5000.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,18000000.0,871.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,130000.0,200.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,15000.0,38.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,2800000.0,33.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,11000000.0,160.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,8000000.0,52.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,84980.0,42.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,252200.0,42.5,,San Felipe De Puerto Plata,Puerto Plata,2020-11-25,58.15
commercial building,DOP,3500000.0,43.0,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,1195100.0,323.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,175000.0,40.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000000.0,1763.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000000.0,1763.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,2000000.0,400.0,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,2000000.0,1763.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000000.0,1763.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000000.0,1763.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,500000.0,204.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,200000.0,80.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000000.0,1763.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,3500.0,1242.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,80000.0,721.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,5000.0,200.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,80000.0,121.5,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,22000.0,43.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1600000.0,100.0,,Los Alcarrizos,Santo Domingo,2020-11-25,58.15
commercial building,DOP,36500.0,43.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,600000.0,1500.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,80000.0,59.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,7000000.0,170.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,185000.0,261.0,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,605000.0,421.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,4500000.0,220.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,49950.0,33.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,1800.0,310.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,180000.0,484.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,22000.0,42.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,665.0,34.0,,,La Romana,2020-11-25,58.15
commercial building,DOP,14500000.0,1076.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,9800000.0,484.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,30000000.0,3000.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,68000.0,80.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,13000000.0,300.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,106000.0,93.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,1000.0,44.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,22000.0,51.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,600.0,32.0,,,La Romana,2020-11-25,58.15
commercial building,DOP,6800000.0,64.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,3516202.5,60.0,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,232405.0,87.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,9800000.0,484.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,550000.0,135.0,,Calle Principal Sector Bello Sobrante 12,San José De Ocoa,2020-11-25,58.15
commercial building,USD,500000.0,500.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,528200.0,550.0,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,16339200.0,20424.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,2000.0,41.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,145000.0,136.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,30506.0,28.0,,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
commercial building,USD,9765253.0,32.0,,,La Romana,2020-11-25,58.15
commercial building,DOP,19500000.0,1000.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,150000.0,1078.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,180000.0,484.0,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,3700000.0,220.0,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
